dataset,task,model,protocol,seed,fold,n_train,n_test,train_acc,test_acc
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s2_h2,30,15,0.766667,0.933333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s2_h2,30,15,1,1
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s3_h0,30,15,0.966667,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s3_h0,30,15,1,0.6
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s3_h1,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s3_h1,30,15,1,0.6
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s3_h2,30,15,1,0.8
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s3_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s4_h0,30,15,1,0.8
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s4_h0,30,15,1,0.8
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s4_h1,30,15,0.866667,0.466667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s4_h1,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s4_h2,30,15,0.966667,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s4_h2,30,15,1,0.6
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s5_h0,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s5_h0,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s5_h1,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s5_h1,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s5_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s5_h2,30,15,1,0.6
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s6_h0,30,15,0.9,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s6_h0,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s6_h1,30,15,0.9,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s6_h1,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s6_h2,30,15,0.7,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s6_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s7_h0,30,15,0.933333,1
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s7_h0,30,15,1,0.866667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s7_h1,30,15,0.933333,1
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s7_h1,30,15,1,0.933333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s7_h2,30,15,1,0.866667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s7_h2,30,15,1,0.866667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s8_h0,30,15,1,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s8_h0,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s8_h1,30,15,0.966667,0.8
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s8_h1,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s8_h2,30,15,1,0.866667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s8_h2,30,15,1,1
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s9_h0,30,15,1,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s9_h0,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s9_h1,30,15,1,0.333333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s9_h1,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s9_h2,30,15,1,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s9_h2,30,15,1,0.466667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s10_h0,30,15,0.966667,0.8
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s10_h0,30,15,1,0.8
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s10_h1,30,15,0.933333,0.8
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s10_h1,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s10_h2,30,15,1,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s10_h2,30,15,1,0.866667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s11_h0,30,15,0.966667,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s11_h0,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s11_h1,30,15,0.9,0.8
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s11_h1,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s11_h2,30,15,1,0.733333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s11_h2,30,15,1,0.8
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s12_h0,30,15,1,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s12_h0,30,15,1,0.666667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s12_h1,30,15,1,1
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s12_h1,30,15,1,0.933333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s12_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s12_h2,30,15,1,0.8
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s13_h0,30,15,1,0.8
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s13_h0,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s13_h1,30,15,1,0.866667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s13_h1,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s13_h2,30,15,1,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s13_h2,30,15,1,0.8
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s14_h0,30,15,1,0.466667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s14_h0,30,15,1,0.4
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s14_h1,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s14_h1,30,15,1,0.666667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s14_h2,30,15,1,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s14_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s15_h0,30,15,1,0.933333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s15_h0,30,15,1,0.866667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s15_h1,30,15,1,0.866667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s15_h1,30,15,1,0.933333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s15_h2,30,15,1,0.933333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s15_h2,30,15,1,0.866667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s16_h0,30,15,0.866667,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s16_h0,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s16_h1,30,15,0.933333,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s16_h1,30,15,1,0.6
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s16_h2,30,15,1,0.8
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s16_h2,30,15,1,0.8
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s17_h0,30,15,1,0.4
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s17_h0,30,15,1,0.466667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s17_h1,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s17_h1,30,15,1,0.6
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s17_h2,30,15,1,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s17_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s18_h0,30,15,1,0.333333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s18_h0,30,15,1,0.666667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s18_h1,30,15,0.933333,0.4
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s18_h1,30,15,1,0.466667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s18_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s18_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s19_h0,30,15,1,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s19_h0,30,15,1,0.866667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s19_h1,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s19_h1,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s19_h2,30,15,1,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s19_h2,30,15,1,0.666667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s20_h0,30,15,0.833333,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s20_h0,30,15,1,0.666667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s20_h1,30,15,0.966667,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s20_h1,30,15,1,0.466667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s20_h2,30,15,0.966667,0.4
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s20_h2,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s21_h0,30,15,1,0.466667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s21_h0,30,15,1,0.666667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s21_h1,30,15,0.866667,0.466667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s21_h1,30,15,1,0.6
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s21_h2,30,15,0.9,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s21_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s22_h0,30,15,0.966667,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s22_h0,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s22_h1,30,15,0.933333,0.866667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s22_h1,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s22_h2,30,15,0.933333,0.866667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s22_h2,30,15,1,0.8
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s23_h0,30,15,0.666667,0.4
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s23_h0,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s23_h1,30,15,0.8,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s23_h1,30,15,1,0.6
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s23_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s23_h2,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s24_h0,30,15,0.933333,0.466667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s24_h0,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s24_h1,30,15,1,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s24_h1,30,15,1,0.466667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s24_h2,30,15,0.966667,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s24_h2,30,15,1,0.466667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s25_h0,30,15,1,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s25_h0,30,15,1,0.666667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s25_h1,30,15,1,0.8
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s25_h1,30,15,1,0.8
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s25_h2,30,15,1,0.733333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s25_h2,30,15,1,0.8
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s26_h0,30,15,0.966667,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s26_h0,30,15,1,0.6
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s26_h1,30,15,0.933333,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s26_h1,30,15,1,0.933333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s26_h2,30,15,0.933333,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s26_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s27_h0,30,15,0.933333,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s27_h0,30,15,1,0.8
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s27_h1,30,15,0.933333,0.4
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s27_h1,30,15,1,0.466667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s27_h2,30,15,0.833333,0.4
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s27_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s28_h0,30,15,0.933333,0.733333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s28_h0,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s28_h1,30,15,0.9,0.466667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s28_h1,30,15,1,0.466667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s28_h2,30,15,0.9,0.466667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s28_h2,30,15,1,0.466667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s29_h0,30,15,1,0.8
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s29_h0,30,15,1,0.866667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s29_h1,30,15,1,0.933333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s29_h1,30,15,1,0.933333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s29_h2,30,15,0.966667,0.733333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s29_h2,30,15,1,0.866667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s30_h0,30,15,0.9,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s30_h0,30,15,1,0.866667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s30_h1,30,15,1,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s30_h1,30,15,1,0.666667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s30_h2,30,15,0.966667,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s30_h2,30,15,1,0.6
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s31_h0,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s31_h0,30,15,1,0.933333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s31_h1,30,15,1,0.866667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s31_h1,30,15,1,0.8
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s31_h2,30,15,1,0.866667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s31_h2,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s32_h0,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s32_h0,30,15,1,0.466667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s32_h1,30,15,0.766667,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s32_h1,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s32_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s32_h2,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s33_h0,30,15,0.966667,0.6
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s33_h0,30,15,1,0.866667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s33_h1,30,15,0.933333,0.466667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s33_h1,30,15,1,0.733333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s33_h2,30,15,0.966667,0.733333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s33_h2,30,15,1,0.8
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s34_h0,28,14,1,0.785714
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s34_h0,28,14,1,1
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s34_h1,28,14,1,0.714286
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s34_h1,28,14,1,0.857143
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s34_h2,28,14,0.964286,0.857143
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s34_h2,28,14,1,0.928571
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s35_h0,30,15,1,1
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s35_h0,30,15,1,1
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s35_h1,30,15,1,1
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s35_h1,30,15,1,0.933333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s35_h2,30,15,1,1
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s35_h2,30,15,1,1
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s36_h0,30,15,0.966667,0.733333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s36_h0,30,15,1,0.6
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s36_h1,30,15,1,0.733333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s36_h1,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s36_h2,30,15,1,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s36_h2,30,15,1,0.466667
